사업자등록번호,순번,데이터수집일자,발행년도,보고서등록번호,발행기관명,보고서한글명,보고서영문명,초록한글,초록영문,국문키워드,영문키워드,목차,발행국가명,사용언어,원문정보URL,과제고유번호,과제명,과제수행기관명,연구책임자명,작업구분코드,데이터생성일자,연계처리상태코드,연계처리일자
1388200010,2,20221102,2015,TRKO201600004030,정보통신정책연구원,창업생태계 선순환을 위한 연쇄창업가 지원방안 연구,Towards the Virtuous Circle in Startup Ecosystem through Supporting Serial Entrepreneur,,,,,표지 ... 1제출문 ... 7목차 ... 9표목차 ... 11그림목차 ... 13요약문 ... 15SUMMARY ... 25CONTENTS ... 29제1장 서 론 ... 31제,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201600004030,1711026526,창업생태계 선순환을 위한 연쇄창업가 지원방안 연구,정보통신정책연구원,조**,I,20221114,,
1388200010,3,20221102,2015,TRKO201600003983,정보통신정책연구원,ICT 산업 분야 한중미일 경쟁력 비교분석과 대응방안,A study to enhance the global competitiveness of the Korean ICT industry,4 연구 내용 및 결과본 연구는 다음과 같이 구성되어 있다 제2장에서는 거시경제 환경 ICT 시장환경 ICT 패러다임 변화를 분석한다 제3장에서는 다양한 자료를 통해 한국 중국 미,4 ResultsThe main results are as follows First Korea is ahead of China and Japan in terms of technol,,,표지... 1제 출 문... 7목차... 10표목차... 12그림목차... 16요 약 문... 20SUMMARY... 28CONTENTS... 32제1장 서 론... 35 제 1 ,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201600003983,1711026353,ICT 산업 분야 한중미일 경쟁력 비교분석과 대응방안,정보통신정책연구원,이**,I,20221114,,
1388200010,4,20221102,2015,TRKO201600004028,정보통신정책연구원,중소SW기업의 MA 활성화 방안,A Research to Promote MA of SW SME,,,,,표지 ... 1제출문 ... 7목차 ... 9표목차 ... 11그림목차 ... 13요약문 ... 15SUMMARY ... 19CONTENTS ... 23제 1 장 서 론 ... 2,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201600004028,1711026421,중소SW기업의 MA 활성화 방안 연구,정보통신정책연구원,라**,I,20221114,,
1388200010,5,20221102,2013,TRKO201500006780,정보통신정책연구원,아이디어의 사업화 및 창업기업을 위한 벤처 금융 활성화 방안 연구,A Study on the Promotion of Venture Financing for Commercialization of Ideas and Startups,,,,,표지 ... 1제 출 문 ... 7목 차 ... 9표 목 차 ... 11그 림 목 차 ... 13요 약 문 ... 15SUMMARY ... 19CONTENTS ... 23제1장 서,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201500006780,1711007597,아이디어의 사업화 및 창업 기업을 위한 벤처금융 활성화 방안 연구,정보통신정책연구원,임*,I,20221114,,
1388200010,6,20221102,2014,TRKO201500006218,정보통신정책연구원,연구개발투자가 한국 ICT 기업의 성장에 미치는 영향,,2 주요 연구 결과 선행 연구 결과본 연구는 기업의 성장 동학과 연구개발투자를 함께 다루고 있으므로 연구개발과 경제성장과 같은 거시경제학적 선행연구는 다루지 않았다 따라서 연구개발,,,,표지... 1서 언... 5목 차... 7표 목 차... 9그 림 목 차... 10요 약 문... 11제 1 장 서 론... 21제2장 기업 연구개발투자 성과 및 촉진 정책에 관한,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201500006218,1105008682,연구개발 투자가 한국 ICT 기업 성장에 미치는 영향,정보통신정책연구원,정*,I,20221114,,
1388200010,7,20221102,2015,TRKO201600012195,정보통신정책연구원,주요국의 과학기술벤처 창업환경과 정책지원체계 비교 연구,A Study for comparing advanced policies and environments to support science and technology venture,,,,,표지 ... 1제 출 문 ... 3요 약 문 ... 5SUMMARY ... 7목차 ... 9표목차 ... 11그림목차 ... 13제 1장 미래 기술 메가트렌드와 과학기술 ... 1,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201600012195,1711034126,주요국의 과학기술벤처 창업환경과 정책지원체계 비교 연구,정보통신정책연구원,최**,I,20221114,,
1388200010,8,20221102,2015,TRKO201600014810,정보통신정책연구원,ICT 인문사회 혁신기반 구축III,A Study on Building a Foundation for Innovative Convergence Between ICT and SocioHumanities,4 연구 내용 및 결과가 ICT 인문사회 혁신동향 조사 및 정보제공ICT 인문사회융합 동향은 ICT 인문사회 융합혁신 과정에 대한 탐색적 분석과 기존 논의의 정리에 근거를 둔 주요,4 Research ResultsICT and SocioHumanities Convergence Trend Report is a periodical publicationpublis,,,표지... 1제 출 문... 5목차... 7표목차... 11그림목차... 13요 약 문... 15SUMMARY... 37CONTENTS... 41제 1 장 서 론... 43 제 1,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201600014810,1711026567,ICT인문사회혁신기반구축,정보통신정책연구원,조**,I,20221114,,
1388200010,9,20221102,2015,TRKO201600003984,정보통신정책연구원,ICT 산업 중장기 전망 20162020년 및 대응전략,ICT Industry Longterm Forecast20162020 and Strategy,4 연구 내용 및 결과 ICT시장 환경 변화2016년 세계경제 성장률은 2015년에 비해 상승할 것으로 전망되고 있으나 그 전망치는 점차 하락하면서 경제침체 추세를 반영하고 있다 ,4 Research Results Changes in the ICT marketIn 2016 global growth is projected to improve compared t,,,표지... 1제 출 문... 7목차... 9표목차... 11그림목차... 14요 약 문... 17SUMMARY... 23CONTENTS... 31제 1 장 국내외 거시 경제 환경 ,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201600003984,1711026775,ICT 산업 중장기 전망 20162020년 및 대응전략,정보통신정책연구원,정*,I,20221114,,
1388200010,10,20221102,2013,TRKO201500006807,정보통신정책연구원,이동전화단말기 판매관련 제도정비방안 연구,A Study on Institutional System of Handset Selling,,,,,표지 ... 1제출문 ... 7목차 ... 9표목차 ... 11그림목차 ... 14요 약 문 ... 17SUMMARY ... 23CONTENTS ... 25제 1 장 서 론 ...,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201500006807,1711007631,이동전화 단말기 판매 관련 제도 정비방안 연구,정보통신정책연구원,정**,I,20221114,,
1388200010,11,20221102,2015,TRKO201600004016,정보통신정책연구원,인터넷 경제 시대의 정책방향 정립에 관한 연구,A Study on Policy Direction for the Future of the Internet Economy,2 서 론현재 우리 경제  사회는 ICT의 진화로 인한 변화의 한 가운데에 있다 무선인터넷의 발전 사물인터넷의 확산 빅데이터 기술 발전 스마트 디바이스의 보급 확대 등 인터넷 기반,4 Research ResultsWith the expansion of ICTs such as the IoT big data and cloud computing the Intern,,,표지... 1제출문... 7목차... 9표목차... 12그림목차... 14요약문... 17SUMMARY... 29CONTENTS... 33제 1 장 서 론... 35 제 1 절 인,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201600004016,1711026698,인터넷 경제 시대의 정책방향 정립에 관한 연구,정보통신정책연구원,박**,I,20221114,,
1388200010,12,20221102,2013,TRKO201500006819,정보통신정책연구원,융합환경 시대 지상파라디오방송 법체계 분석 및 발전방안 연구,Policy Study on the Development of Radio Broadcasting in the Age of Digital Convergence,,,,,표지 ... 1제 출 문 ... 7목 차 ... 9표 목 차 ... 13그 림 목 차 ... 15제1부 지상파라디오방송 디지털 전환 및 규제제도 개선에 관한 정책방안 연구 ... ,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201500006819,1711007643,융합환경 시대 지상파 라디오방송 법체계 분석 및 발전방안 연구,정보통신정책연구원,황**,I,20221114,,
1388200010,13,20221102,2015,TRKO201600004041,정보통신정책연구원,통신시장의 IP화와 CPND 생태계 확산에 대응한 중장기 통신정책방안 연구,A Study on the Telecommunications Policy for the Development of CPND Ecosystem and the Transition in,,,,,표지 ... 1제출문 ... 7목차 ... 9표목차 ... 11그림목차 ... 13요약문 ... 15SUMMARY ... 17CONTENTS ... 19제1장 서 론 ... 21 ,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201600004041,1711026530,통신시장의 IP화와 CPND 생태계 확산에 대응한 중장기 통신정책방안 연구,정보통신정책연구원,이**,I,20221114,,
1388200010,14,20221102,2013,TRKO201500006851,정보통신정책연구원,지역 창조경제 활성화를 위한 정책방안 연구,A Study on the Policies for Promoting Regional Creative Economy,,,,,표지 ... 1제출문 ... 7목차 ... 9표목차 ... 12그림목차 ... 13요약문 ... 15SUMMARY ... 21CONTENTS ... 27제 1 장 서 론 ... 2,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201500006851,1711007676,지역 창조경제 활성화를 위한 정책방안 마련,정보통신정책연구원,조**,I,20221114,,
1388200010,15,20221102,2020,TRKO202100016608,정보통신정책연구원,APEC 디지털혁신기금을 활용한 아태지역 5G 협력 강화 방안 연구,Study on international cooperation on 5G in AsiaPacific region,,,디지털혁신기금;국제협력;정보통신기술;디지털경제;,APEC;Digital Innovation Fund;International Cooperation;ICT;Digital Economy;,표지... 1제 출 문... 2보고서 요약서... 3요약문... 4목차... 5표목차... 6그림목차... 7제 1 장 서 론... 9 제 1 절 연구 배경 및 필요성... 9  ,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO202100016608,1711116405,APEC 디지털혁신기금을 활용한 아태지역 5G 협력 강화 방안 연구,정보통신정책연구원,남**,I,20221114,,
1388200010,16,20221102,2018,TRKO201900004545,정보통신정책연구원,ICT분야 미래직업 예측 모델 고도화,Model Enhancement of Forecasting Future Job in ICT Sector,,,,,비공개항목입니다.,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201900004545,1711073797,50 ICT분야 미래직업 예측 모델 고도화,정보통신정책연구원,최**,I,20221114,,
1388200010,17,20221102,2018,TRKO201900004517,정보통신정책연구원,유료방송 요금 신고제 전환에 따른 요금제도 개선 방안 연구,A Study on Improving PayTV Rates Regulations,,,,,비공개항목입니다.,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201900004517,1711073922,65 유료방송 요금 신고제 전환에 따른 요금제도 개선 방안 연구,정보통신정책연구원,강**,I,20221114,,
1388200010,18,20221102,2007,TRKO201500018392,정보통신정책연구원,고령화와 정보격차 정보격차의 결정 요인 분석,,,,,,표지... 1서언... 2목차... 4표목차... 6그림목차... 8요약문... 10제 1 장 서 론... 16제 2 장 고령화와 정보격차 현황 분석... 20 제 1 절 고령화 ,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201500018392,1095005664,고령화와 정보격차 정보격차의 결정요인 분석,주관연구기관명미수집,,I,20221114,,
1388200010,19,20221102,2018,TRKO201800039172,정보통신정책연구원,국내 ICT 신산업 활성화 및 글로벌 진출기반 연구,A Study for Promoting new ICT Industries and Their Globalization,,,,,비공개항목입니다.,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201800039172,1711056763,03국내 ICT 신산업 활성화 및 글로벌 진출기반 연구,정보통신정책연구원,손**,I,20221114,,
1388200010,20,20221102,2018,TRKO201900004495,정보통신정책연구원,통신환경 변화 및 5G시대에 부합하는 설비 제공공동구축 활성화 방안 연구,A Study on the revitalization of the Facility Sharing Policy and Joint Construction Policy in Respon,,,,,비공개항목입니다.,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201900004495,1711073745,34 통신환경 변화 및 5G시대에 부합하는 설비 제공공동구축 활성화 방안 연구,정보통신정책연구원,문**,I,20221114,,
1388200010,21,20221102,2018,TRKO201900004529,정보통신정책연구원,방송 분야 국제 규범 변화 및 통상 협상 대응방안 연구,A Study on the Change of International Norms and Trade Negotiations Regarding Broadcasting Sector,,,,,비공개항목입니다.,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201900004529,1711073920,61 방송 분야 국제 규범 변화 및 통상 협상 대응방안 연구,정보통신정책연구원,주**,I,20221114,,
1388200010,22,20221102,2018,TRKO201900004506,정보통신정책연구원,5G 시대를 대비한 전기통신번호 이용체계 개선방안 연구,A Study on Telecommunication Numbering Plan in 5G Environment,,,,,비공개항목입니다.,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201900004506,1711073719,43 5G 시대를 대비한 전기통신번호 이용체계 개선방안 연구,정보통신정책연구원,이**,I,20221114,,
1388200010,23,20221102,2018,TRKO201900004570,정보통신정책연구원,방송 주파수 관리 및 활용 동향에 관한 연구,A Study on the Broadcasting Spectrum Management and Usage Trend,,,,,비공개항목입니다.,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201900004570,1711076505,방송 주파수 관리 및 활용 동향에 관한 연구,정보통신정책연구원,김**,I,20221114,,
1388200010,24,20221102,2018,TRKO201800039192,정보통신정책연구원,지능정보사회화에 대응한 기간통신사업 진입규제 정책방안 연구,A Study on the Entry Regulation of Telecommunication Network Services in Response to the Development,,,,,비공개항목입니다.,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201800039192,1711056711,28지능정보사회화에 대응한 기간통신사업 진입규제 정책방안 연구,정보통신정책연구원,이**,I,20221114,,
1388200010,25,20221102,2013,TRKO201400015468,정보통신정책연구원,주파수 공용기술 적용을 통한 주파수 자원배분 방안 연구,,,,,,표지 ... 1서언 ... 5목차 ... 7표목차 ... 9그림목차 ... 10요약문 ... 13제1 장 서 론 ... 19 제1 절 연구의 배경 및 목적 ... 19  1. 연구,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201400015468,1105007940,주파수 공유기술 적용을 통한 주파수 자원배분 방안 연구,정보통신정책연구원,김**,I,20221114,,
