사업자등록번호,순번,데이터수집일자,국내출원번호,DOCDB패밀리ID,DOCDB출원국가코드,DOCDB출원일자,DOCDB출원종류코드,DOCDB출원번호,DOCDB공보국가코드,DOCDB공보일자,DOCDB공보종류코드,DOCDB공보번호,작업구분코드,데이터생성일자,연계처리상태코드,연계처리일자
2208100175,4,20220516,1020130011372,49858156,EP,20140123,A,14746367,EP,20151209,A1,2953044,I,20221114,,
2208100175,5,20220516,1020130011372,49858156,KR,20140123,W,2014000662,WO,20140807,A1,2014119872,I,20221114,,
2208100175,6,20220516,1020130011372,49858156,CN,20140123,A,201480006642,CN,20151014,A,104981831,I,20221114,,
2208100175,7,20220516,1020130011372,49858156,CN,20140123,A,201480006642,CN,20180420,B,104981831,I,20221114,,
2208100175,8,20220516,1020130011372,49858156,AU,20170330,A,2017202115,AU,20170420,A1,2017202115,I,20221114,,
2208100175,9,20220516,1020130011372,49858156,AU,20140123,A,2014213209,AU,20150813,A1,2014213209,I,20221114,,
2208100175,10,20220516,1020130011372,49858156,JP,20140123,A,2015555098,JP,20160414,A,2016511459,I,20221114,,
3038100176,1,20220519,1020190022108,,,,,,,,,,I,20221114,,
3038100176,2,20220519,2019950009336,,,,,,,,,,I,20221114,,
1148100177,1,20220509,,,,,,,,,,,I,20221114,,
2038100178,1,20220514,3020170034601,,,,,,,,,,I,20221114,,
1268100179,1,20220510,,,,,,,,,,,I,20221114,,
1101100180,1,20220509,,,,,,,,,,,I,20221114,,
6208100181,1,20220604,,,,,,,,,,,I,20221114,,
4188100182,1,20220524,,,,,,,,,,,I,20221114,,
1245200183,1,20220509,,,,,,,,,,,I,20221114,,
3898700184,1,20220522,,,,,,,,,,,I,20221114,,
5048100185,1,20220526,1020180168457,,,,,,,,,,I,20221114,,
1245100186,1,20220509,,,,,,,,,,,I,20221114,,
1118100187,1,20220509,,,,,,,,,,,I,20221114,,
1101100188,1,20220509,,,,,,,,,,,I,20221114,,
1198700189,1,20221102,,,,,,,,,,,I,20221114,,
1138100190,1,20220509,1020170120320,,,,,,,,,,I,20221114,,
1308600191,1,20220511,3020180003128,,,,,,,,,,I,20221114,,
1308600191,2,20220511,1020180041149,,,,,,,,,,I,20221114,,
1058600192,1,20220428,1020050068153,,,,,,,,,,I,20221114,,
1058600192,2,20220428,1020050070092,,,,,,,,,,I,20221114,,
8428700193,1,20220605,2019990017797,,,,,,,,,,I,20221114,,
3148100194,1,20220521,,,,,,,,,,,I,20221114,,
2118600195,1,20220515,1020190110685,,,,,,,,,,I,20221114,,
2118600195,2,20220515,1020200086992,,,,,,,,,,I,20221114,,
2118600195,3,20220515,1020200088621,,,,,,,,,,I,20221114,,
2118600195,4,20220515,1020200125757,,,,,,,,,,I,20221114,,
1088100196,1,20220428,,,,,,,,,,,I,20221114,,
1058600197,1,20220428,1020190062613,70732642,KR,20200528,W,2020006945,WO,20201203,A1,2020242231,I,20221114,,
1058600197,2,20220428,1020190062613,70732642,CN,20200528,A,202080011982,CN,20210907,A,113365652,I,20221114,,
1058600197,3,20220428,1020190062613,70732642,EP,20200528,A,20815595,EP,20211103,A1,3903808,I,20221114,,
1058600197,4,20220428,1020070125904,,,,,,,,,,I,20221114,,
1058600197,5,20220428,3020080001044,,,,,,,,,,I,20221114,,
1058600197,6,20220428,3020080001046,,,,,,,,,,I,20221114,,
1018100198,1,20220427,1020130003623,,,,,,,,,,I,20221114,,
1018100198,2,20220427,1020170123825,,,,,,,,,,I,20221114,,
1018100198,3,20220427,1020090086429,,,,,,,,,,I,20221114,,
1018100198,4,20220427,1020180002457,,,,,,,,,,I,20221114,,
1018100198,5,20220427,1020060102266,,,,,,,,,,I,20221114,,
1018100198,6,20220427,1020130007376,,,,,,,,,,I,20221114,,
1018100198,7,20220427,1020140140604,,,,,,,,,,I,20221114,,
1131700199,1,20220509,,,,,,,,,,,I,20221114,,
3148600200,1,20220521,1020150017649,,,,,,,,,,I,20221114,,
3148600200,2,20220521,3020110005953,,,,,,,,,,I,20221114,,
3148600200,3,20220521,1020120113241,,,,,,,,,,I,20221114,,
3148600200,4,20220521,1020170027266,60299065,CN,20180302,A,201810175640,CN,20180914,A,108538112,I,20221114,,
3148600200,5,20220521,1020190092377,,,,,,,,,,I,20221114,,
3148600200,6,20220521,2020000029969,,,,,,,,,,I,20221114,,
3148600200,7,20220521,1020200073836,74089971,KR,20201211,A,20200173615,KR,20211224,A,20210156188,I,20221114,,
3148600200,8,20220521,2020000006782,,,,,,,,,,I,20221114,,
3148600200,9,20220521,1020160070333,,,,,,,,,,I,20221114,,
3148600200,10,20220521,1020160070304,,,,,,,,,,I,20221114,,
3148100201,1,20220521,,,,,,,,,,,I,20221114,,
5061800202,1,20220529,,,,,,,,,,,I,20221114,,
8011700203,1,20220605,,,,,,,,,,,I,20221114,,
1078100204,1,20220428,,,,,,,,,,,I,20221114,,
1248100205,1,20220510,1020200100483,,,,,,,,,,I,20221114,,
2868800206,1,20220518,,,,,,,,,,,I,20221114,,
2218100207,1,20220516,,,,,,,,,,,I,20221114,,
6638800208,1,20220604,,,,,,,,,,,I,20221114,,
1228600209,1,20221103,,,,,,,,,,,I,20221114,,
4118800210,1,20220524,1020160098717,,,,,,,,,,I,20221114,,
1018100211,1,20220427,,,,,,,,,,,I,20221114,,
2118700212,1,20220515,1020080026063,,,,,,,,,,I,20221114,,
2118700212,2,20220515,1020090089001,,,,,,,,,,I,20221114,,
2118700212,3,20220515,1020080015295,,,,,,,,,,I,20221114,,
1098100213,1,20220509,,,,,,,,,,,I,20221114,,
1222000214,1,20221103,,,,,,,,,,,I,20221114,,
4221100215,1,20220524,3020150002653,,,,,,,,,,I,20221114,,
4221100215,2,20220524,1020100107718,,,,,,,,,,I,20221114,,
4221100215,3,20220524,3019930016286,,,,,,,,,,I,20221114,,
4221100215,4,20220524,1019920019389,,,,,,,,,,I,20221114,,
4221100215,5,20220524,3019640000702,,,,,,,,,,I,20221114,,
4221100215,6,20220524,1020110019894,,,,,,,,,,I,20221114,,
4221100215,7,20220524,3020170021208,,,,,,,,,,I,20221114,,
4221100215,8,20220524,3019960017535,,,,,,,,,,I,20221114,,
4221100215,9,20220524,3020090036365,,,,,,,,,,I,20221114,,
4221100215,10,20220524,3020110012569,,,,,,,,,,I,20221114,,
3353300216,1,20220522,1020200035642,,,,,,,,,,I,20221114,,
3353300216,2,20220522,1020200021639,,,,,,,,,,I,20221114,,
3353300216,3,20220522,1020150114682,,,,,,,,,,I,20221114,,
3353300216,4,20220522,1020170035392,,,,,,,,,,I,20221114,,
6218600217,1,20220604,,,,,,,,,,,I,20221114,,
6228100218,1,20220604,,,,,,,,,,,I,20221114,,
8148800219,1,20220605,,,,,,,,,,,I,20221114,,
1248700220,1,20220510,,,,,,,,,,,I,20221114,,
4168100221,1,20220524,,,,,,,,,,,I,20221114,,
1113800222,1,20220509,,,,,,,,,,,I,20221114,,
1208700223,1,20221102,,,,,,,,,,,I,20221114,,
1058100224,1,20220428,2020050020562,,,,,,,,,,I,20221114,,
1058100224,2,20220428,1020200111219,,,,,,,,,,I,20221114,,
3018100225,1,20220519,1020120047715,,,,,,,,,,I,20221114,,
3178100226,1,20220521,,,,,,,,,,,I,20221114,,
6020500227,1,20220603,2020060006888,,,,,,,,,,I,20221114,,
6020500227,2,20220603,1020060023740,,,,,,,,,,I,20221114,,
6020500227,3,20220603,1020060033264,,,,,,,,,,I,20221114,,
1058700228,1,20220428,1020180173301,,,,,,,,,,I,20221114,,
1058700228,2,20220428,1020180173302,,,,,,,,,,I,20221114,,
1058700228,3,20220428,1020180004540,,,,,,,,,,I,20221114,,
1058700228,4,20220428,1020190031192,,,,,,,,,,I,20221114,,
2298100229,1,20220517,,,,,,,,,,,I,20221114,,
1283600230,1,20220510,,,,,,,,,,,I,20221114,,
1198600231,1,20221102,,,,,,,,,,,I,20221114,,
3148600232,1,20220521,1020140000103,,,,,,,,,,I,20221114,,
3148600232,2,20220521,1020200028394,77464425,KR,20210304,W,2021002671,WO,20211125,A3,2021177740,I,20221114,,
3148600232,3,20220521,1020200028394,77464425,KR,20210304,W,2021002671,WO,20210910,A2,2021177740,I,20221114,,
3148100233,1,20220521,,,,,,,,,,,I,20221114,,
1061300234,1,20220428,1020100107718,,,,,,,,,,I,20221114,,
1061300234,2,20220428,3019740004516,,,,,,,,,,I,20221114,,
1061300234,3,20220428,3019990031059,,,,,,,,,,I,20221114,,
1061300234,4,20220428,3019650000214,,,,,,,,,,I,20221114,,
1061300234,5,20220428,3019740004514,,,,,,,,,,I,20221114,,
1061300234,6,20220428,3020110012569,,,,,,,,,,I,20221114,,
1061300234,7,20220428,1020120133996,,,,,,,,,,I,20221114,,
1061300234,8,20220428,3020170018434,,,,,,,,,,I,20221114,,
1061300234,9,20220428,3019750004517,,,,,,,,,,I,20221114,,
1061300234,10,20220428,3020170021205,,,,,,,,,,I,20221114,,
1358100235,1,20220512,1020110006856,,,,,,,,,,I,20221114,,
1358100235,2,20220512,1020140052879,,,,,,,,,,I,20221114,,
1138600236,1,20220509,1020160001546,,,,,,,,,,I,20221114,,
1138600236,2,20220509,1020160069318,60478737,US,20161214,A,201616300170,US,20190516,A1,2019149335,I,20221114,,
1138600236,3,20220509,1020160069318,60478737,KR,20161214,W,2016014647,WO,20171207,A2,2017209363,I,20221114,,
1138600236,4,20220509,1020160069318,60478737,KR,20161214,W,2016014647,WO,20180308,A3,2017209363,I,20221114,,
1138600236,5,20220509,1020160069318,60478737,CN,20161214,A,201680086377,CN,20190205,A,109313682,I,20221114,,
1138600236,6,20220509,1020160069318,60478737,US,20161214,A,201616300170,US,20210706,B2,11057214,I,20221114,,
1138600236,7,20220509,1020160010133,,,,,,,,,,I,20221114,,
1340400237,1,20220512,,,,,,,,,,,I,20221114,,
2151600238,1,20220515,,,,,,,,,,,I,20221114,,
1198600239,1,20220509,1020150158132,,,,,,,,,,I,20221114,,
3948700240,1,20220522,1020160055447,,,,,,,,,,I,20221114,,
4168100241,1,20220524,,,,,,,,,,,I,20221114,,
3808100242,1,20220522,,,,,,,,,,,I,20221114,,
1201100243,1,20221102,,,,,,,,,,,I,20221114,,
8138100244,1,20220605,,,,,,,,,,,I,20221114,,
1148700245,1,20220509,,,,,,,,,,,I,20221114,,
2278100246,1,20220517,,,,,,,,,,,I,20221114,,
1148100247,1,20220509,,,,,,,,,,,I,20221114,,
5188600248,1,20220531,,,,,,,,,,,I,20221114,,
5678700249,1,20220531,,,,,,,,,,,I,20221114,,
1078600250,1,20220428,,,,,,,,,,,I,20221114,,
6208100251,1,20220604,3020170056732,,,,,,,,,,I,20221114,,
2988100252,1,20220519,,,,,,,,,,,I,20221114,,
1108100253,1,20220509,3020010003477,,,,,,,,,,I,20221114,,
1058700254,1,20220428,1020180148289,,,,,,,,,,I,20221114,,
1058700254,2,20220428,3020190057118,,,,,,,,,,I,20221114,,
1058700254,3,20220428,2020200000312,70334258,JP,20200221,U,2020000596,JP,20200430,U,3226152,I,20221114,,
3821200255,1,20220522,,,,,,,,,,,I,20221114,,
4028100256,1,20220522,,,,,,,,,,,I,20221114,,
1138600257,1,20220509,3020190050654,,,,,,,,,,I,20221114,,
1138600257,2,20220509,3020190050656,,,,,,,,,,I,20221114,,
1578800258,1,20220513,,,,,,,,,,,I,20221114,,
1868600259,1,20220514,1020200005797,,,,,,,,,,I,20221114,,
5118100260,1,20220531,,,,,,,,,,,I,20221114,,
6178200261,1,20220604,,,,,,,,,,,I,20221114,,
1198600262,1,20220509,1020130165165,,,,,,,,,,I,20221114,,
1168100263,1,20220509,,,,,,,,,,,I,20221114,,
1138600264,1,20220509,1020180103025,,,,,,,,,,I,20221114,,
3268800265,1,20220521,1020190179829,,,,,,,,,,I,20221114,,
1448500266,1,20220513,3020020009170,,,,,,,,,,I,20221114,,
1448500266,2,20220513,3020020009169,,,,,,,,,,I,20221114,,
1448500266,3,20220513,1020060066584,,,,,,,,,,I,20221114,,
1448500266,4,20220513,1020070003518,39398426,JP,20080110,A,2009545492,JP,20130410,B2,5180230,I,20221114,,
1448500266,5,20220513,1020070003518,39398426,JP,20080110,T,2009545492,JP,20100513,T,2010516157,I,20221114,,
1198100267,1,20220509,,,,,,,,,,,I,20221114,,
6200300268,1,20220604,1020010037986,,,,,,,,,,I,20221114,,
1408100269,1,20220513,,,,,,,,,,,I,20221114,,
2013600270,1,20220514,,,,,,,,,,,I,20221114,,
2328800271,1,20220517,1020190038770,,,,,,,,,,I,20221114,,
5088100272,1,20220530,1020090032119,,,,,,,,,,I,20221114,,
5688800273,1,20220531,1020190179829,,,,,,,,,,I,20221114,,
5688800273,2,20220531,1020210140539,,,,,,,,,,I,20221114,,
2118700274,1,20220515,,,,,,,,,,,I,20221114,,
1178100275,1,20220509,1020170082082,62780136,JP,20171211,A,2017237201,JP,20190117,A,2019008768,I,20221114,,
1178100275,2,20220509,1020170082082,62780136,JP,20171211,A,2017237201,JP,20190313,B2,6483227,I,20221114,,
1178100275,3,20220509,1020150094764,,,,,,,,,,I,20221114,,
1178100275,4,20220509,1020197029159,74502696,JP,20190807,A,2019556265,JP,20211021,A,2021528705,I,20221114,,
1178100275,5,20220509,1020197029159,74502696,US,20190807,A,201916499212,US,20211118,A1,2021360006,I,20221114,,
1178100275,6,20220509,1020197029159,74502696,KR,20190807,W,2019009870,WO,20210211,A1,2021025203,I,20221114,,
1178100275,7,20220509,1020197029159,74502696,SG,20190807,A,11201909530S,SG,20210330,A,11201909530S,I,20221114,,
1238100276,1,20220509,,,,,,,,,,,I,20221114,,
5541500277,1,20220531,,,,,,,,,,,I,20221114,,
1078100278,1,20220428,,,,,,,,,,,I,20221114,,
2098100279,1,20220515,1020200046382,,,,,,,,,,I,20221114,,
2098100279,2,20220515,1020200046383,,,,,,,,,,I,20221114,,
2098100279,3,20220515,1020200047157,,,,,,,,,,I,20221114,,
3158100280,1,20220521,,,,,,,,,,,I,20221114,,
1238600281,1,20220509,,,,,,,,,,,I,20221114,,
4038100282,1,20220522,,,,,,,,,,,I,20221114,,
1208800283,1,20220509,1020170131384,,,,,,,,,,I,20221114,,
1168100284,1,20220509,1020200089474,76607625,KR,20210706,W,2021008551,WO,20220127,A1,2022019528,I,20221114,,
1168100284,2,20220509,1020200103330,,,,,,,,,,I,20221114,,
1168100284,3,20220509,1020200143120,,,,,,,,,,I,20221114,,
1168100284,4,20220509,1020200152531,,,,,,,,,,I,20221114,,
1168100284,5,20220509,1020200084814,76411780,KR,20210706,W,2021008547,WO,20220113,A1,2022010217,I,20221114,,
1168100284,6,20220509,1020200089024,,,,,,,,,,I,20221114,,
1168100284,7,20220509,1020200089023,,,,,,,,,,I,20221114,,
1168100284,8,20220509,1020200089473,76411779,KR,20210706,W,2021008549,WO,20220127,A1,2022019527,I,20221114,,
1168100284,9,20220509,1020200177012,,,,,,,,,,I,20221114,,
1058200285,1,20220428,,,,,,,,,,,I,20221114,,
7078800286,1,20220605,,,,,,,,,,,I,20221114,,
6178600287,1,20220604,1020197010827,55350934,EP,20150817,A,15833496,EP,20180620,A4,3180352,I,20221114,,
6178600287,2,20220604,1020197010827,55350934,EP,20150817,A,15833496,EP,20210224,B1,3180352,I,20221114,,
6178600287,3,20220604,1020197010827,55350934,EP,20150817,A,15833496,EP,20210616,B8,3180352,I,20221114,,
6178600287,4,20220604,1020197010827,55350934,KR,20150817,W,2015008544,WO,20160225,A1,2016028036,I,20221114,,
6178600287,5,20220604,1020197010827,55350934,CN,20150817,A,201580044116,CN,20170818,A,107074910,I,20221114,,
6178600287,6,20220604,1020197010827,55350934,AU,20150817,A,2015304194,AU,20180301,B2,2015304194,I,20221114,,
6178600287,7,20220604,1020197010827,55350934,AU,20150817,A,2015304194,AU,20170202,A1,2015304194,I,20221114,,
6178600287,8,20220604,1020197010827,55350934,US,20150817,A,201515503117,US,20170824,A1,2017240598,I,20221114,,
6178600287,9,20220604,1020197010827,55350934,US,20150817,A,201515503117,US,20190618,B2,10323063,I,20221114,,
6178600287,10,20220604,1020197010827,55350934,CA,20150817,A,2957501,CA,20160225,A1,2957501,I,20221114,,
1051000288,1,20220428,,,,,,,,,,,I,20221114,,
1368100289,1,20220512,1020060047069,,,,,,,,,,I,20221114,,
1368100289,2,20220512,1020170182128,,,,,,,,,,I,20221114,,
1368100289,3,20220512,1020180086859,,,,,,,,,,I,20221114,,
2018100290,1,20220514,1020160062564,,,,,,,,,,I,20221114,,
2018100290,2,20220514,1020170094753,,,,,,,,,,I,20221114,,
1238600291,1,20220509,,,,,,,,,,,I,20221114,,
5618600292,1,20220531,1020180067029,,,,,,,,,,I,20221114,,
1141600293,1,20220509,,,,,,,,,,,I,20221114,,
1248600294,1,20220510,,,,,,,,,,,I,20221114,,
6768100295,1,20220605,,,,,,,,,,,I,20221114,,
1018600296,1,20221103,,,,,,,,,,,I,20221114,,
1252400297,1,20220510,,,,,,,,,,,I,20221114,,
2808100298,1,20220518,,,,,,,,,,,I,20221114,,
1068100299,1,20220428,,,,,,,,,,,I,20221114,,
3808100300,1,20220522,2020010004188,,,,,,,,,,I,20221114,,
3808100300,2,20220522,1020000067071,,,,,,,,,,I,20221114,,
3808100300,3,20220522,2020000031680,,,,,,,,,,I,20221114,,
2208700301,1,20220516,,,,,,,,,,,I,20221114,,
2148600302,1,20220515,1020210112684,,,,,,,,,,I,20221114,,
2148600302,2,20220515,1020210112682,,,,,,,,,,I,20221114,,
2148600302,3,20220515,1020210112688,,,,,,,,,,I,20221114,,
2148600302,4,20220515,1020210112679,,,,,,,,,,I,20221114,,
2148600302,5,20220515,1020210112680,,,,,,,,,,I,20221114,,
2148600302,6,20220515,1020210115960,,,,,,,,,,I,20221114,,
2148600302,7,20220515,1020210115959,,,,,,,,,,I,20221114,,
2148600302,8,20220515,1020210115956,,,,,,,,,,I,20221114,,
2148600302,9,20220515,1020210115957,,,,,,,,,,I,20221114,,
2148600302,10,20220515,1020210115961,,,,,,,,,,I,20221114,,
6228100303,1,20220604,,,,,,,,,,,I,20221114,,
1342700304,1,20220512,,,,,,,,,,,I,20221114,,
3148100305,1,20220521,1020200166252,,,,,,,,,,I,20221114,,
4928700306,1,20220525,,,,,,,,,,,I,20221114,,
1198600307,1,20220509,1020210001164,,,,,,,,,,I,20221114,,
1198600307,2,20220509,2020040012435,,,,,,,,,,I,20221114,,
1138100308,1,20220509,1020150064860,56680315,KR,20160504,W,2016004688,WO,20161117,A2,2016182258,I,20221114,,
1138100308,2,20220509,1020150064860,56680315,KR,20160504,W,2016004688,WO,20170112,A3,2016182258,I,20221114,,
1138100308,3,20220509,1020150064860,56680315,PH,20170918,A,12017501708,PH,20180319,A1,12017501708,I,20221114,,
1138100308,4,20220509,1020150064860,56680315,JP,20160504,A,2018510690,JP,20180621,A,2018516276,I,20221114,,
1138100308,5,20220509,1020170047611,,,,,,,,,,I,20221114,,
1138100308,6,20220509,1020170088012,63048740,KR,20171123,W,2017013385,WO,20190117,A1,2019013403,I,20221114,,
1138100308,7,20220509,3020200008983,,,,,,,,,,I,20221114,,
1138100308,8,20220509,3020200008985,,,,,,,,,,I,20221114,,
1138600309,1,20220509,1020190090180,74193613,KR,20190725,W,2019009286,WO,20210128,A1,2021015348,I,20221114,,
1138600309,2,20220509,1020190090179,72234273,KR,20190725,W,2019009284,WO,20210128,A1,2021015347,I,20221114,,
1138600309,3,20220509,1020190075575,73776714,KR,20190625,W,2019007656,WO,20201230,A1,2020262725,I,20221114,,
1138600309,4,20220509,1020170056829,,,,,,,,,,I,20221114,,
1098600310,1,20220509,,,,,,,,,,,I,20221114,,
1245100311,1,20220509,,,,,,,,,,,I,20221114,,
1028100312,1,20220427,1020190179829,,,,,,,,,,I,20221114,,
1028100312,2,20220427,1020100031487,,,,,,,,,,I,20221114,,
1028100312,3,20220427,3020150050659,,,,,,,,,,I,20221114,,
1028100312,4,20220427,1020200015659,,,,,,,,,,I,20221114,,
1028100312,5,20220427,1020060047610,,,,,,,,,,I,20221114,,
1028100312,6,20220427,1019920002517,,,,,,,,,,I,20221114,,
1028100312,7,20220427,1020150152689,,,,,,,,,,I,20221114,,
1028100312,8,20220427,1020140168322,,,,,,,,,,I,20221114,,
1028100312,9,20220427,1020150134208,,,,,,,,,,I,20221114,,
5041500313,1,20220526,1020210140539,,,,,,,,,,I,20221114,,
1208600314,1,20220509,1020130034386,,,,,,,,,,I,20221114,,
8848800315,1,20220606,,,,,,,,,,,I,20221114,,
1078100316,1,20220428,,,,,,,,,,,I,20221114,,
1208800317,1,20220509,1020180053447,,,,,,,,,,I,20221114,,
8968600318,1,20220606,1020200111963,75148613,KR,20211213,A,20210178127,KR,20211221,A,20210154948,I,20221114,,
3128100319,1,20220520,2020060006888,,,,,,,,,,I,20221114,,
3128100319,2,20220520,1020060023740,,,,,,,,,,I,20221114,,
3128100319,3,20220520,1020060033264,,,,,,,,,,I,20221114,,
1148600320,1,20220509,,,,,,,,,,,I,20221114,,
2568100321,1,20220518,3019970012165,,,,,,,,,,I,20221114,,
2568100321,2,20220518,3019970012164,,,,,,,,,,I,20221114,,
2568100321,3,20220518,3019970012166,,,,,,,,,,I,20221114,,
2568100321,4,20220518,3019970012162,,,,,,,,,,I,20221114,,
2568100321,5,20220518,3019970012163,,,,,,,,,,I,20221114,,
2568100321,6,20220518,2020000033423,,,,,,,,,,I,20221114,,
2568100321,7,20220518,2020050011361,,,,,,,,,,I,20221114,,
2568100321,8,20220518,1020050111796,,,,,,,,,,I,20221114,,
2568100321,9,20220518,1020090023086,,,,,,,,,,I,20221114,,
2208600322,1,20220516,,,,,,,,,,,I,20221114,,
2118700323,1,20220515,,,,,,,,,,,I,20221114,,
1260200324,1,20220510,,,,,,,,,,,I,20221114,,
1138600325,1,20220509,,,,,,,,,,,I,20221114,,
5818700326,1,20220603,1020190112365,72451519,KR,20190926,W,2019012520,WO,20210318,A1,2021049700,I,20221114,,
6218100327,1,20220604,,,,,,,,,,,I,20221114,,
8378100328,1,20220605,3020190029164,,,,,,,,,,I,20221114,,
3148100329,1,20220521,1020110126627,47899554,US,20121121,A,201213683038,US,20130530,A1,2013137396,I,20221114,,
3148100329,2,20220521,1020110126627,47899554,KR,20121129,W,2012010260,WO,20130606,A1,2013081401,I,20221114,,
3148100329,3,20220521,1020110126627,47899554,KR,20120604,W,2012004403,WO,20130606,A1,2013081263,I,20221114,,
3148100329,4,20220521,1020110126627,47899554,CN,20121109,A,201210448840,CN,20130605,A,103139751,I,20221114,,
3148100329,5,20220521,1020110126627,47899554,JP,20120913,A,2012201870,JP,20130610,A,2013115817,I,20221114,,
3148100329,6,20220521,1020110126627,47899554,US,20121121,A,201213683038,US,20140506,B2,8718604,I,20221114,,
3148100329,7,20220521,1020120061798,,,,,,,,,,I,20221114,,
3148100329,8,20220521,1020140070118,,,,,,,,,,I,20221114,,
3148100329,9,20220521,1020150080668,57503727,JP,20160603,A,2016570329,JP,20170914,A,2017526394,I,20221114,,
3148100329,10,20220521,1020150080668,57503727,US,20160603,A,201615315144,US,20170629,A1,2017182411,I,20221114,,
1058700330,1,20220428,,,,,,,,,,,I,20221114,,
1078100331,1,20220428,1020130092925,50648975,JP,20131212,A,2013256677,JP,20150216,A,2015030962,I,20221114,,
1078100331,2,20220428,1020130092925,50648975,JP,20131212,A,2013256677,JP,20150430,B2,5708774,I,20221114,,
1078100331,3,20220428,1020130092925,50648975,US,20131209,A,201314100162,US,20150818,B2,9107465,I,20221114,,
1078100331,4,20220428,1020130092925,50648975,US,20131209,A,201314100162,US,20150212,A1,2015040292,I,20221114,,
1078100331,5,20220428,1020130092925,50648975,CN,20131213,A,201310684541,CN,20160120,B,104082894,I,20221114,,
1078100331,6,20220428,1020130092925,50648975,CN,20131213,A,201310684541,CN,20141008,A,104082894,I,20221114,,
1078100331,7,20220428,1020130097375,50648976,JP,20131212,A,2013256675,JP,20150223,A,2015036113,I,20221114,,
1078100331,8,20220428,1020130097375,50648976,JP,20131212,A,2013256675,JP,20160823,B2,5975224,I,20221114,,
1078100331,9,20220428,1020130097375,50648976,US,20131210,A,201314101839,US,20150219,A1,2015047099,I,20221114,,
