사업자등록번호,순번,데이터수집일자,출원번호,특허명,출원날짜,CPC번호,인용수,피인용수,발명자수,청구항수,작업구분코드,데이터생성일자,연계처리상태코드,연계처리일자
1282200024,7,20220502,1020080043128,연 발효수로 제조된 화장료 조성물,20080509,A61K8/9789,,1,2,4,I,20221114,,
1282200024,8,20220502,1020080043126,스트로브 잣나무피 발효물을 함유하는 피부 미백용 화장료조성물,20080509,A61K8/9767,,1,3,6,I,20221114,,
1282200024,9,20220502,1020080043131,"연잎, 지부자, 지골피 추출물로 구성되는 천연항균복합체를 함유하는 여드름 개선용 화장료 조성물",20080509,A61K8/9789,,,3,3,I,20221114,,
1282200024,10,20220502,1020080048728,레티놀을 함유하는 조성물,20080526,A61K8/67,,,2,5,I,20221114,,
2298100025,1,20220517,1020000034589,인터넷 방송 시청자 반응도 조사방법 및 그 시스템,20000622,H04N21/4508,,9,1,6,I,20221114,,
2298100025,2,20220517,1020000034588,웹사이트 구축 및 관리 방법,20000622,G06Q50/10,,,1,6,I,20221114,,
2298100025,3,20220517,1020030048010,보이스 홈페이지 서비스를 위한 보이스컨텐츠 관리 시스템,20030714,G06Q50/10,,,2,10,I,20221114,,
2298100025,4,20220517,1020040035887,디지털 아이템을 이용한 댓글에 대한 변형 및 복원방법,20040520,A61B17/8023,2,,3,3,I,20221114,,
2298100025,5,20220517,1020050123557,웹사이트의 통합 관리시스템 및 이를 이용한 관리방법,20051215,G06Q50/10,,11,1,7,I,20221114,,
2298100025,6,20220517,1020070044773,전자패드를 이용한 실시간 청약시스템 및 청약방법,20070509,G06Q40/08,,,1,10,I,20221114,,
2298100025,7,20220517,1020080087471,식별코드를 이용한 메일 서비스 시스템 및 이를 이용한 메일 서비스 방법,20080904,G06Q10/107,,1,3,10,I,20221114,,
2298100025,8,20220517,1020090093086,전력사용 절감량 보상시스템 및 보상방법,20090930,H02J13/00,,,1,9,I,20221114,,
2298100025,9,20220517,1020090108926,전력사용 절감량 감시장치,20091112,H02J13/00,,,1,4,I,20221114,,
2298100025,10,20220517,1020090108927,전력절감량 보상시스템의 운영방법,20091112,G06Q50/06,,,1,2,I,20221114,,
1168100026,1,20220430,,,,,,,,,I,20221114,,
1168100027,1,20220430,1020190034842,단열 루버,20190327,F24F13/15,1,1,8,5,I,20221114,,
1168100027,2,20220430,1020190138064,에틸렌알파올레핀 공중합체 및 그 제조 방법,20191031,C08F210/16,,,5,16,I,20221114,,
1168100027,3,20220430,1020190157147,낮은 점도 알파올레핀 올리고머 및 이의 제조방법,20191129,C07C2/32,1,,5,16,I,20221114,,
1168100027,4,20220430,1020200081910,고무배합용 변성 폴리이소부틸렌 중합체 및 이를 포함하는 고무 조성물,20200703,C08F10/10,5,,4,20,I,20221114,,
1168100027,5,20220430,1020200118704,고무 조성물,20200916,C08L23/26,3,,4,18,I,20221114,,
1168100027,6,20220430,1020210101295,섬유강화 복합소재로 만들어진 콘크리트용 보강근,20210802,E04C5/07,1,,2,5,I,20221114,,
4428800028,1,20220524,1019990057781,대용량 포대용 원단 뒤집기,19991215,D03D1/04,,,1,18,I,20221114,,
4428800028,2,20220524,1020000006070,1톤 디젤기관 탑재차량에서의 엘피지 연료 연소를 위한전기공급장치,20000209,F02P7/026,,,3,,I,20221114,,
4428800028,3,20220524,1020000006072,5톤 디젤기관 탑재차량에서의 엘피지 연료 연소를 위한전기공급장치,20000209,F02P7/026,,,3,4,I,20221114,,
4428800028,4,20220524,1020000007623,5톤 디젤기관 탑재차량에서의 엘피지 연료 연소를 위한점화 장치,20000217,F02P15/001,,,3,3,I,20221114,,
4428800028,5,20220524,1020000007622,1톤 디젤기관 탑재차량에서의 엘피지 연료 연소를 위한점화 장치,20000217,F02P15/001,,,3,6,I,20221114,,
4428800028,6,20220524,1020050073144,가스연료의 연소가 가능한 디젤엔진의 점화장치,20050810,F02P13/00,,,3,7,I,20221114,,
4428800028,7,20220524,1020050124274,가스디젤엔진의 오일냉각장치,20051216,F01P11/08,4,1,2,7,I,20221114,,
4428800028,8,20220524,2020060013402,디젤 엔진을 이용한 실내용 발전기,20060519,F02F3/26,,,2,3,I,20221114,,
4428800028,9,20220524,1020090000840,도로 표지병,20090106,E01F9/571,,1,2,6,I,20221114,,
4428800028,10,20220524,1020100108723,현무암과 숯을 이용한 보료,20101103,A47C21/048,,,1,10,I,20221114,,
1208800029,1,20220501,20140058570,전자적 정보와 실제 자금을 분리하여 처리하는 금융 서비스 방법 및 시스템,20140515,G06Q20/10,1,2,5,11,I,20221114,,
1208800029,2,20220501,1020140083950,해외송금을 위한 금융 서비스 방법 및 시스템,20140704,G06Q20/10,,,5,14,I,20221114,,
1208800029,3,20220501,1020150066193,금융서비스 제공방법 및 금융서비스 시스템,20150512,G06Q40/02,1,,5,18,I,20221114,,
1208800029,4,20220501,1020160060867,금융서비스 제공방법 및 금융서비스 시스템,20160518,G06Q40/02,1,,5,5,I,20221114,,
1208800029,5,20220501,1020160085003,금융서비스 제공방법 및 금융서비스 시스템,20160705,G06Q40/02,,,5,19,I,20221114,,
1208800029,6,20220501,1020170110999,유저정보 스크래핑 방법 및 이를 위한 애플리케이션 시스템,20170831,G06F21/62,1,,3,24,I,20221114,,
1208800029,7,20220501,1020170110998,계좌운영기관의 유저정보 스크래핑 방법 및 이를 위한 애플리케이션 시스템,20170831,G06Q40/02,1,,3,12,I,20221114,,
1208800029,8,20220501,1020170110997,카드사의 유저정보 스크래핑 방법 및 이를 위한 애플리케이션 시스템,20170831,G06Q20/356,,,3,13,I,20221114,,
1208800029,9,20220501,1020180017365,카드사의 유저정보 스크래핑 방법 및 이를 위한 애플리케이션 시스템,20180213,G06Q20/356,,,3,13,I,20221114,,
1208800029,10,20220501,1020200044773,유저정보 스크래핑 방법 및 이를 위한 애플리케이션 시스템,20200413,G06F21/62,1,,3,9,I,20221114,,
1018100030,1,20220512,1019990053486,녹내장코딩  및 단백질,19991129,C07K14/47,,,3,4,I,20221114,,
1018100030,2,20220512,1020000043807,메틸사이오아데노신을 이용한 순수한 신경세포배양방법,20000728,C12N5/0618,,,2,6,I,20221114,,
1018100030,3,20220512,2020010024412,안구내 유리체 적출보관용 용기,20010811,,,,6,4,I,20221114,,
1018100030,4,20220512,1020020019519,인간 인테그린 결합 단백질 또는 펩타이드를 유효성분으로하는 안질환 치료용 조성물,20020410,A61K38/1703,,,5,7,I,20221114,,
1018100030,5,20220512,1020020028505,박테리아의 염색체  파쇄물과 비독성리포폴리사카라이드를 포함하는 면역강화 및 조절 조성물,20020522,A61K39/39,29,,6,9,I,20221114,,
1018100030,6,20220512,1020020040679,당뇨망막증 진단용 단백질,20020712,G01N33/6893,,,7,4,I,20221114,,
1018100030,7,20220512,1020020069178,7 폴리펩타이드를 포함하는 흉터 형성 억제제,20021108,A61K38/1875,,,6,2,I,20221114,,
1018100030,8,20220512,1020030017815,당뇨망막증 진단용 조성물 및 당뇨망막증 진단용 키트,20030321,C07K16/18,,28,5,4,I,20221114,,
1018100030,9,20220512,1020030050397,인간 인테그린 결합 단백질 또는 펩타이드를 유효성분으로하는 안질환 치료제,20030723,A61K38/1703,,,4,3,I,20221114,,
1018100030,10,20220512,1020067021091,안지오포이에틴 분비 유발 폴리펩타이드,20040331,C07K14/46,,,4,1,I,20221114,,
1088100031,1,20220428,,,,,,,,,I,20221114,,
8071600032,1,20220531,,,,,,,,,I,20221114,,
6158100033,1,20220529,1020160184397,항온항습 공조설비,20161230,F24F3/147,,,2,4,I,20221114,,
6158100033,2,20220529,1020170020112,병실 및 이의 제어 방법,20170214,A61G10/005,2,1,1,16,I,20221114,,
6158100033,3,20220529,1020170096178,폐기물 연소 처리 장치,20170728,B09B3/40,,,1,8,I,20221114,,
6158100033,4,20220529,2020180000661,냉난방기용 컨벡터 토출구 커버 및 이를 가지는 냉난방기용 컨벡터 토출구 커버 어셈블리,20180212,F24F13/084,1,,1,4,I,20221114,,
6158100033,5,20220529,1020180048952,고형연료 연소설비,20180427,F23B1/20,,,1,11,I,20221114,,
6158100033,6,20220529,1020180089227,고형연료 소각로,20180731,F23G5/002,,,1,17,I,20221114,,
6158100033,7,20220529,1020190037844,폐기물 고형 연료 연소 장치,20190401,F23G5/48,,,1,10,I,20221114,,
6158100033,8,20220529,1020190099810,사이클론 집진장치,20190814,B04C3/06,1,,1,3,I,20221114,,
6158100033,9,20220529,1020190099769,고형연료를 이용한 스팀 발생 장치,20190814,F23G5/46,,,3,14,I,20221114,,
6158100033,10,20220529,1020190109435,이중 공극 구조를 포함하는 패널,20190904,B32B5/22,,,2,7,I,20221114,,
1308600034,1,20220510,1020190168255,보호 가이드 및 보호 가이드를 포함하는 화장품 보관용 팔레트,20191216,A45D40/24,1,,1,10,I,20221114,,
6088100035,1,20220528,1020130084797,프리런 구간이 요구되지 않는 양 방향 기준 체적관,20130718,G01F25/00,,,2,3,I,20221114,,
6088100035,2,20220528,20130086810,베어링 결함 진단 시스템 및 그 진단 방법,20130723,G01M13/045,2,1,1,5,I,20221114,,
6088100035,3,20220528,2020130006269,오토 커플러 장치,20130726,C21C1/06,1,,3,3,I,20221114,,
6088100035,4,20220528,1020130093818,슬래그 유출 방지 장치 및 여기에 사용되는 고압가스 분사 랜스,20130807,B22D43/001,2,,2,8,I,20221114,,
6088100035,5,20220528,1020130095917,임펠러 성능 평가 장치 및 평가 방법,20130813,B01F35/212,2,,1,10,I,20221114,,
6088100035,6,20220528,1020130106070,위상 지연과 데이터 분포 형상지수를 이용한 베어링 결함 진단 시스템 및 그 진단 방법,20130904,G01M13/045,,,1,4,I,20221114,,
6088100035,7,20220528,20130107860,용선 탈류 설비의 회전형 인젝션 랜스 장치,20130909,C21C1/06,,,4,3,I,20221114,,
6088100035,8,20220528,2020130007559,용선작업용 슬래그 스키머 자동 체결 및 분리장치,20130909,B22D43/005,2,,4,5,I,20221114,,
6088100035,9,20220528,2020130007832,전기방식용  튜블러전극,20130923,C23F13/10,4,1,1,6,I,20221114,,
6088100035,10,20220528,2020130007900,냉각성능을 향상시킨 제어봉 구동장치용 코일 조립체,20130924,G21C7/12,3,,1,4,I,20221114,,
5068100036,1,20220526,1020050032907,건식1축연신표면개질된 다성분계 미세다공성 복합막 및 그제조방법,20050420,H01M10/052,,,2,7,I,20221114,,
5068100036,2,20220526,1020060066885,플라즈마 에칭을 위한 이온 발생용 전극 어셈블리를 형성하는 방법,20060718,H01J37/32605,,,1,2,I,20221114,,
5068100036,3,20220526,2020070013013,반도체 제조장비용 고 열전도성 컨베이어 벨트,20070802,H01L21/67706,,,1,3,I,20221114,,
5068100036,4,20220526,1020080008130,차량용 교류발전기의 슬립링결합체 및 이의 조립링,20080125,A61C8/0025,,,1,10,I,20221114,,
5068100036,5,20220526,1020080014628,슬립링 제조금형 및 이를 이용한 슬립링 제조방법,20080218,A01K73/06,2,,1,9,I,20221114,,
5068100036,6,20220526,1020090008765,경피투여형 패치제 및 이의 제조방법,20090204,A61K9/7046,1,,3,5,I,20221114,,
5068100036,7,20220526,1020090033466,미세다공성 고분자 분리막의 제조방법 및 상기 방법으로 제조된 미세다공성 고분자 분리막,20090417,B01D69/02,2,1,3,7,I,20221114,,
5068100036,8,20220526,1020090034038,엘이디를 이용한 등기구,20090420,F21K9/237,,4,1,3,I,20221114,,
5068100036,9,20220526,1020090066589,엘이디 가로등의 잠열을 이용한 방열판,20090722,F21V29/51,,2,2,5,I,20221114,,
5068100036,10,20220526,1020090108568,다수의 칩이 포함된 발광다이오드 광원,20091111,H01L33/46,,,1,6,I,20221114,,
1058700037,1,20220427,,,,,,,,,I,20221114,,
5040700038,1,20220525,1020130084797,프리런 구간이 요구되지 않는 양 방향 기준 체적관,20130718,G01F25/00,,,2,3,I,20221114,,
5040700038,2,20220525,20130086810,베어링 결함 진단 시스템 및 그 진단 방법,20130723,G01M13/045,2,1,1,5,I,20221114,,
5040700038,3,20220525,2020130006269,오토 커플러 장치,20130726,C21C1/06,1,,3,3,I,20221114,,
5040700038,4,20220525,1020130093818,슬래그 유출 방지 장치 및 여기에 사용되는 고압가스 분사 랜스,20130807,B22D43/001,2,,2,8,I,20221114,,
5040700038,5,20220525,1020130095917,임펠러 성능 평가 장치 및 평가 방법,20130813,B01F35/212,2,,1,10,I,20221114,,
5040700038,6,20220525,1020130106070,위상 지연과 데이터 분포 형상지수를 이용한 베어링 결함 진단 시스템 및 그 진단 방법,20130904,G01M13/045,,,1,4,I,20221114,,
5040700038,7,20220525,20130107860,용선 탈류 설비의 회전형 인젝션 랜스 장치,20130909,C21C1/06,,,4,3,I,20221114,,
5040700038,8,20220525,2020130007559,용선작업용 슬래그 스키머 자동 체결 및 분리장치,20130909,B22D43/005,2,,4,5,I,20221114,,
5040700038,9,20220525,2020130007832,전기방식용  튜블러전극,20130923,C23F13/10,4,1,1,6,I,20221114,,
5040700038,10,20220525,2020130007900,냉각성능을 향상시킨 제어봉 구동장치용 코일 조립체,20130924,G21C7/12,3,,1,4,I,20221114,,
1191900039,1,20220430,2020020038785,경사면 가공물의 치수측정 장치,20021228,G01B5/02,,,1,1,I,20221114,,
1191900039,2,20220430,1020020085749,프레스 금형의 회전인부 전단 금형구조,20021228,B21D37/10,,,1,1,I,20221114,,
1191900039,3,20220430,1020090064757,비상전원공급부가 구비된 산업용 로봇장치,20090716,B25J19/06,3,1,3,5,I,20221114,,
1191900039,4,20220430,1020100031498,앙고라 헤어의 분리방법,20100406,D01B3/00,1,,1,8,I,20221114,,
1191900039,5,20220430,1020120048141,사이로 스펀을 이용한 라미 복합사의 방적방법,20120507,D02G3/04,,,1,8,I,20221114,,
1191900039,6,20220430,1020160019251,신재생 에너지 설비의 진단결과 분석방법 및 그 장치,20160218,G05B23/0272,1,,2,12,I,20221114,,
1191900039,7,20220430,1020160019261,모바일 단말기를 이용한 신재생 에너지 설비의 진단관리방법 및 그 시스템,20160218,G06Q10/06,,,2,15,I,20221114,,
5892400040,1,20220527,1020130084797,프리런 구간이 요구되지 않는 양 방향 기준 체적관,20130718,G01F25/00,,,2,3,I,20221114,,
5892400040,2,20220527,20130086810,베어링 결함 진단 시스템 및 그 진단 방법,20130723,G01M13/045,2,1,1,5,I,20221114,,
5892400040,3,20220527,2020130006269,오토 커플러 장치,20130726,C21C1/06,1,,3,3,I,20221114,,
5892400040,4,20220527,1020130093818,슬래그 유출 방지 장치 및 여기에 사용되는 고압가스 분사 랜스,20130807,B22D43/001,2,,2,8,I,20221114,,
5892400040,5,20220527,1020130095917,임펠러 성능 평가 장치 및 평가 방법,20130813,B01F35/212,2,,1,10,I,20221114,,
5892400040,6,20220527,1020130106070,위상 지연과 데이터 분포 형상지수를 이용한 베어링 결함 진단 시스템 및 그 진단 방법,20130904,G01M13/045,,,1,4,I,20221114,,
5892400040,7,20220527,20130107860,용선 탈류 설비의 회전형 인젝션 랜스 장치,20130909,C21C1/06,,,4,3,I,20221114,,
5892400040,8,20220527,2020130007559,용선작업용 슬래그 스키머 자동 체결 및 분리장치,20130909,B22D43/005,2,,4,5,I,20221114,,
5892400040,9,20220527,2020130007832,전기방식용  튜블러전극,20130923,C23F13/10,4,1,1,6,I,20221114,,
5892400040,10,20220527,2020130007900,냉각성능을 향상시킨 제어봉 구동장치용 코일 조립체,20130924,G21C7/12,3,,1,4,I,20221114,,
6172900041,1,20220529,1020130084797,프리런 구간이 요구되지 않는 양 방향 기준 체적관,20130718,G01F25/00,,,2,3,I,20221114,,
6172900041,2,20220529,20130086810,베어링 결함 진단 시스템 및 그 진단 방법,20130723,G01M13/045,2,1,1,5,I,20221114,,
6172900041,3,20220529,2020130006269,오토 커플러 장치,20130726,C21C1/06,1,,3,3,I,20221114,,
6172900041,4,20220529,1020130093818,슬래그 유출 방지 장치 및 여기에 사용되는 고압가스 분사 랜스,20130807,B22D43/001,2,,2,8,I,20221114,,
6172900041,5,20220529,1020130095917,임펠러 성능 평가 장치 및 평가 방법,20130813,B01F35/212,2,,1,10,I,20221114,,
6172900041,6,20220529,1020130106070,위상 지연과 데이터 분포 형상지수를 이용한 베어링 결함 진단 시스템 및 그 진단 방법,20130904,G01M13/045,,,1,4,I,20221114,,
6172900041,7,20220529,20130107860,용선 탈류 설비의 회전형 인젝션 랜스 장치,20130909,C21C1/06,,,4,3,I,20221114,,
6172900041,8,20220529,2020130007559,용선작업용 슬래그 스키머 자동 체결 및 분리장치,20130909,B22D43/005,2,,4,5,I,20221114,,
6172900041,9,20220529,2020130007832,전기방식용  튜블러전극,20130923,C23F13/10,4,1,1,6,I,20221114,,
6172900041,10,20220529,2020130007900,냉각성능을 향상시킨 제어봉 구동장치용 코일 조립체,20130924,G21C7/12,3,,1,4,I,20221114,,
6211700042,1,20220529,1020130084797,프리런 구간이 요구되지 않는 양 방향 기준 체적관,20130718,G01F25/00,,,2,3,I,20221114,,
6211700042,2,20220529,20130086810,베어링 결함 진단 시스템 및 그 진단 방법,20130723,G01M13/045,2,1,1,5,I,20221114,,
6211700042,3,20220529,2020130006269,오토 커플러 장치,20130726,C21C1/06,1,,3,3,I,20221114,,
6211700042,4,20220529,1020130093818,슬래그 유출 방지 장치 및 여기에 사용되는 고압가스 분사 랜스,20130807,B22D43/001,2,,2,8,I,20221114,,
6211700042,5,20220529,1020130095917,임펠러 성능 평가 장치 및 평가 방법,20130813,B01F35/212,2,,1,10,I,20221114,,
6211700042,6,20220529,1020130106070,위상 지연과 데이터 분포 형상지수를 이용한 베어링 결함 진단 시스템 및 그 진단 방법,20130904,G01M13/045,,,1,4,I,20221114,,
6211700042,7,20220529,20130107860,용선 탈류 설비의 회전형 인젝션 랜스 장치,20130909,C21C1/06,,,4,3,I,20221114,,
