사업자등록번호,순번,데이터수집일자,언론사명,기사날짜,기사제목,기사내용,기자명,URL링크,작업구분코드,데이터생성일자,연계처리상태코드,연계처리일자
2118604131,2,20220328,세정일보,20200130,"방탄소년단 작곡가 '피독', 올해 국세청 모범납세자 선정후보로 올랐다",,,,I,20221104,,
2118604131,3,,,,,,,,I,20221104,,
2118604132,1,20220321,,,,,,,I,20221104,,
2118604132,2,,,,,,,,I,20221104,,
2118604133,1,20220321,,,,,,,I,20221104,,
2118604133,2,,,,,,,,I,20221104,,
2118604134,1,20220321,,,,,,,I,20221104,,
2118604134,2,,,,,,,,I,20221104,,
2118604135,1,20220408,한국일보,20181123,통합 미들웨어 솔루션 통해 글로벌 시장 개척,,,,I,20221104,,
2118604135,2,20220328,한국일보,20181123,통합 미들웨어 솔루션 통해 글로벌 시장 개척,,,,I,20221104,,
2118604135,3,,,,,,,,I,20221104,,
2118604136,1,20220408,,,,,,,I,20221104,,
2118604136,2,20220328,,,,,,,I,20221104,,
2118604136,3,,,,,,,,I,20221104,,
2118604137,1,20220321,,,,,,,I,20221104,,
2118604137,2,,,,,,,,I,20221104,,
2118604138,1,20220321,,,,,,,I,20221104,,
2118604138,2,,,,,,,,I,20221104,,
2118604139,1,20220321,,,,,,,I,20221104,,
2118604139,2,,,,,,,,I,20221104,,
2118604140,1,20220321,,,,,,,I,20221104,,
2118604140,2,,,,,,,,I,20221104,,
2118604141,1,20220408,,,,,,,I,20221104,,
2118604141,2,20220328,,,,,,,I,20221104,,
2118604141,3,,,,,,,,I,20221104,,
2118604142,1,20220408,,,,,,,I,20221104,,
2118604142,2,20220328,,,,,,,I,20221104,,
2118604142,3,,,,,,,,I,20221104,,
2118604143,1,20220408,디지털타임스,20190523,"블루포트, 유망한 솔루션 다채롭게 선보인 `파트너데이` 개최",,,,I,20221104,,
2118604143,2,20220328,디지털타임스,20190523,"블루포트, 유망한 솔루션 다채롭게 선보인 `파트너데이` 개최",,,,I,20221104,,
2118604143,3,,,,,,,,I,20221104,,
2118604144,1,20220321,,,,,,,I,20221104,,
2118604144,2,,,,,,,,I,20221104,,
2118604145,1,20220408,셀럽미디어,20220203,"메가박스, ‘종합 공간 사업자’ 출사표 던졌다…2022년 비전 발표",,,,I,20221104,,
2118604145,2,20220328,셀럽미디어,20220203,"메가박스, ‘종합 공간 사업자’ 출사표 던졌다…2022년 비전 발표",,,,I,20221104,,
2118604145,3,,,,,,,,I,20221104,,
2118604146,1,20220408,,,,,,,I,20221104,,
2118604146,2,20220328,,,,,,,I,20221104,,
2118604146,3,,,,,,,,I,20221104,,
2118604147,1,20220408,,,,,,,I,20221104,,
2118604147,2,20220328,,,,,,,I,20221104,,
2118604147,3,,,,,,,,I,20221104,,
2118604148,1,20220408,,,,,,,I,20221104,,
2118604148,2,20220328,,,,,,,I,20221104,,
2118604148,3,,,,,,,,I,20221104,,
2118604149,1,20220321,,,,,,,I,20221104,,
2118604149,2,,,,,,,,I,20221104,,
2118604150,1,20220408,,,,,,,I,20221104,,
2118604150,2,20220328,,,,,,,I,20221104,,
2118604150,3,,,,,,,,I,20221104,,
2118604151,1,20220321,,,,,,,I,20221104,,
2118604151,2,,,,,,,,I,20221104,,
2118604152,1,20220408,,,,,,,I,20221104,,
2118604152,2,20220328,,,,,,,I,20221104,,
2118604152,3,,,,,,,,I,20221104,,
2118604153,1,20220408,,,,,,,I,20221104,,
2118604153,2,20220328,,,,,,,I,20221104,,
2118604153,3,,,,,,,,I,20221104,,
2118604154,1,,,,,,,,I,20221104,,
2118604155,1,20220408,,,,,,,I,20221104,,
2118604155,2,20220328,,,,,,,I,20221104,,
2118604155,3,,,,,,,,I,20221104,,
2118604156,1,20220321,,,,,,,I,20221104,,
2118604156,2,,,,,,,,I,20221104,,
2118604157,1,20220321,,,,,,,I,20221104,,
2118604157,2,,,,,,,,I,20221104,,
2118604158,1,20220321,,,,,,,I,20221104,,
2118604158,2,,,,,,,,I,20221104,,
2118604159,1,20220321,,,,,,,I,20221104,,
2118604159,2,,,,,,,,I,20221104,,
2118604160,1,20220408,,,,,,,I,20221104,,
2118604160,2,20220328,,,,,,,I,20221104,,
2118604160,3,,,,,,,,I,20221104,,
2118604161,1,20220321,,,,,,,I,20221104,,
2118604161,2,,,,,,,,I,20221104,,
2118604162,1,20220408,아이티데일리,20220303,"오산대학교, 스마트워크 업무환경 구축",,,,I,20221104,,
2118604162,2,20220328,아이티데일리,20220303,"오산대학교, 스마트워크 업무환경 구축",,,,I,20221104,,
2118604162,3,,,,,,,,I,20221104,,
2118604163,1,20220408,,,,,,,I,20221104,,
2118604163,2,20220328,,,,,,,I,20221104,,
2118604163,3,,,,,,,,I,20221104,,
2118604164,1,20220321,,,,,,,I,20221104,,
2118604164,2,,,,,,,,I,20221104,,
2118604165,1,20220408,데이터넷,20220302,"와이즈넛, 이화여대 AI 챗봇 서비스 '채티' 구축 완료",,,,I,20221104,,
2118604165,2,20220328,데이터넷,20220302,"와이즈넛, 이화여대 AI 챗봇 서비스 '채티' 구축 완료",,,,I,20221104,,
2118604165,3,,,,,,,,I,20221104,,
2118704166,1,,,,,,,,I,20221104,,
2118704167,1,20220408,,,,,,,I,20221104,,
2118704167,2,20220328,,,,,,,I,20221104,,
2118704167,3,,,,,,,,I,20221104,,
2118704168,1,,,,,,,,I,20221104,,
2118704169,1,20220321,,,,,,,I,20221104,,
2118704169,2,,,,,,,,I,20221104,,
2118704170,1,20220321,,,,,,,I,20221104,,
2118704170,2,,,,,,,,I,20221104,,
2118704171,1,20220321,,,,,,,I,20221104,,
2118704171,2,,,,,,,,I,20221104,,
2118704172,1,20220321,,,,,,,I,20221104,,
2118704172,2,,,,,,,,I,20221104,,
2118704173,1,20220321,,,,,,,I,20221104,,
2118704173,2,,,,,,,,I,20221104,,
2118704174,1,20220321,,,,,,,I,20221104,,
2118704174,2,,,,,,,,I,20221104,,
2118704175,1,20220321,,,,,,,I,20221104,,
2118704175,2,,,,,,,,I,20221104,,
2118704176,1,20220321,,,,,,,I,20221104,,
2118704176,2,,,,,,,,I,20221104,,
2118704177,1,20220321,,,,,,,I,20221104,,
2118704177,2,,,,,,,,I,20221104,,
2118704178,1,20220321,,,,,,,I,20221104,,
2118704178,2,,,,,,,,I,20221104,,
2118704179,1,20220321,,,,,,,I,20221104,,
2118704179,2,,,,,,,,I,20221104,,
2118704180,1,20220321,,,,,,,I,20221104,,
2118704180,2,,,,,,,,I,20221104,,
2118704181,1,20220321,,,,,,,I,20221104,,
2118704181,2,,,,,,,,I,20221104,,
2118704182,1,20220408,인벤,20210120,"[이슈] 그라나도 에스파다, 운영자 비리…IMC게임즈 김학규 대표 사과",,,,I,20221104,,
2118704182,2,20220328,인벤,20210120,"[이슈] 그라나도 에스파다, 운영자 비리…IMC게임즈 김학규 대표 사과",,,,I,20221104,,
2118704182,3,,,,,,,,I,20221104,,
2118704183,1,20220408,,,,,,,I,20221104,,
2118704183,2,20220328,,,,,,,I,20221104,,
2118704183,3,,,,,,,,I,20221104,,
2118704184,1,20220408,,,,,,,I,20221104,,
2118704184,2,20220328,,,,,,,I,20221104,,
2118704184,3,,,,,,,,I,20221104,,
2118704185,1,20220321,,,,,,,I,20221104,,
2118704185,2,,,,,,,,I,20221104,,
2118704186,1,20220408,,,,,,,I,20221104,,
2118704186,2,20220328,,,,,,,I,20221104,,
2118704186,3,,,,,,,,I,20221104,,
2118704187,1,,,,,,,,I,20221104,,
2118704188,1,20220408,,,,,,,I,20221104,,
2118704188,2,20220328,,,,,,,I,20221104,,
2118704188,3,,,,,,,,I,20221104,,
2118704189,1,20220408,게임메카,20200214,"[세계기행] 데뷔 20년, 잊혀진 킹덤 언더 파이어 이야기",,,,I,20221104,,
2118704189,2,20220328,게임메카,20200214,"[세계기행] 데뷔 20년, 잊혀진 킹덤 언더 파이어 이야기",,,,I,20221104,,
2118704189,3,,,,,,,,I,20221104,,
2118704190,1,20220321,,,,,,,I,20221104,,
2118704190,2,,,,,,,,I,20221104,,
2118704191,1,,,,,,,,I,20221104,,
2118704192,1,20220321,,,,,,,I,20221104,,
2118704192,2,,,,,,,,I,20221104,,
2118704193,1,,,,,,,,I,20221104,,
2118704194,1,20220321,,,,,,,I,20221104,,
2118704194,2,,,,,,,,I,20221104,,
2118704195,1,20220408,,,,,,,I,20221104,,
2118704195,2,20220328,,,,,,,I,20221104,,
2118704195,3,,,,,,,,I,20221104,,
2118704196,1,20220408,,,,,,,I,20221104,,
2118704196,2,20220328,,,,,,,I,20221104,,
2118704196,3,,,,,,,,I,20221104,,
2118704197,1,20220408,스포츠서울,20220313,"디스트릭트 이성호 대표, 미국 'SXSW 2022'서 국내 실감 콘텐츠 기술력 알린다",,,,I,20221104,,
2118704197,2,20220328,스포츠서울,20220313,"디스트릭트 이성호 대표, 미국 'SXSW 2022'서 국내 실감 콘텐츠 기술력 알린다",,,,I,20221104,,
2118704197,3,,,,,,,,I,20221104,,
2118704198,1,20220321,,,,,,,I,20221104,,
2118704198,2,,,,,,,,I,20221104,,
2118704199,1,20220321,,,,,,,I,20221104,,
2118704199,2,,,,,,,,I,20221104,,
2118704200,1,20220321,,,,,,,I,20221104,,
2118704200,2,,,,,,,,I,20221104,,
2118704201,1,20220321,,,,,,,I,20221104,,
2118704201,2,,,,,,,,I,20221104,,
2118704202,1,20220408,,,,,,,I,20221104,,
2118704202,2,20220328,,,,,,,I,20221104,,
2118704202,3,,,,,,,,I,20221104,,
2118704203,1,20220321,,,,,,,I,20221104,,
2118704203,2,,,,,,,,I,20221104,,
2118704204,1,20220321,,,,,,,I,20221104,,
2118704204,2,,,,,,,,I,20221104,,
2118704205,1,,,,,,,,I,20221104,,
2118704206,1,20220321,,,,,,,I,20221104,,
2118704206,2,,,,,,,,I,20221104,,
2118704207,1,20220321,,,,,,,I,20221104,,
2118704207,2,,,,,,,,I,20221104,,
2118704208,1,20220321,,,,,,,I,20221104,,
2118704208,2,,,,,,,,I,20221104,,
2118704209,1,20220321,,,,,,,I,20221104,,
2118704209,2,,,,,,,,I,20221104,,
2118704210,1,20220321,,,,,,,I,20221104,,
2118704210,2,,,,,,,,I,20221104,,
2118704211,1,20220408,머니투데이,20191205,"플래닛디지털, 신한페이판에 '게임한FAN' 오픈",,,,I,20221104,,
2118704211,2,20220328,머니투데이,20191205,"플래닛디지털, 신한페이판에 '게임한FAN' 오픈",,,,I,20221104,,
2118704211,3,,,,,,,,I,20221104,,
2118704212,1,,,,,,,,I,20221104,,
2118704213,1,20220321,,,,,,,I,20221104,,
2118704213,2,,,,,,,,I,20221104,,
2118704214,1,20220408,내외경제tv,20170911,"LG이노텍 블랙박스, 옥션 ‘올킬’ 추석 귀향길 특가 이벤트 진행",,,,I,20221104,,
2118704214,2,20220328,내외경제tv,20170911,"LG이노텍 블랙박스, 옥션 ‘올킬’ 추석 귀향길 특가 이벤트 진행",,,,I,20221104,,
2118704214,3,,,,,,,,I,20221104,,
2118704215,1,20220408,,,,,,,I,20221104,,
2118704215,2,20220328,,,,,,,I,20221104,,
2118704215,3,,,,,,,,I,20221104,,
2118704216,1,20220321,,,,,,,I,20221104,,
2118704216,2,,,,,,,,I,20221104,,
2118704217,1,20220321,,,,,,,I,20221104,,
2118704217,2,,,,,,,,I,20221104,,
2118704218,1,20220321,,,,,,,I,20221104,,
2118704218,2,,,,,,,,I,20221104,,
2118704219,1,20220321,,,,,,,I,20221104,,
2118704219,2,,,,,,,,I,20221104,,
2118704220,1,,,,,,,,I,20221104,,
2118704221,1,20220321,,,,,,,I,20221104,,
2118704221,2,,,,,,,,I,20221104,,
2118804222,1,20220408,,,,,,,I,20221104,,
2118804222,2,20220328,,,,,,,I,20221104,,
2118804222,3,,,,,,,,I,20221104,,
2118804223,1,20220321,,,,,,,I,20221104,,
2118804223,2,,,,,,,,I,20221104,,
2118804224,1,20220321,,,,,,,I,20221104,,
2118804224,2,,,,,,,,I,20221104,,
2118804225,1,20220321,,,,,,,I,20221104,,
2118804225,2,,,,,,,,I,20221104,,
2118804226,1,20220321,,,,,,,I,20221104,,
2118804226,2,,,,,,,,I,20221104,,
2118804227,1,20220321,,,,,,,I,20221104,,
2118804227,2,,,,,,,,I,20221104,,
2118804228,1,20220321,,,,,,,I,20221104,,
2118804228,2,,,,,,,,I,20221104,,
2118804229,1,20220321,,,,,,,I,20221104,,
2118804229,2,,,,,,,,I,20221104,,
2118804230,1,,,,,,,,I,20221104,,
2118804231,1,20220321,,,,,,,I,20221104,,
2118804231,2,,,,,,,,I,20221104,,
2118804232,1,20220321,,,,,,,I,20221104,,
2118804232,2,,,,,,,,I,20221104,,
2118804233,1,20220321,,,,,,,I,20221104,,
2118804233,2,,,,,,,,I,20221104,,
2118804234,1,20220321,,,,,,,I,20221104,,
2118804234,2,,,,,,,,I,20221104,,
2118804235,1,20220321,,,,,,,I,20221104,,
2118804235,2,,,,,,,,I,20221104,,
2118804236,1,20220408,,,,,,,I,20221104,,
2118804236,2,20220328,,,,,,,I,20221104,,
2118804236,3,,,,,,,,I,20221104,,
2118804237,1,20220408,,,,,,,I,20221104,,
2118804237,2,20220328,,,,,,,I,20221104,,
2118804237,3,,,,,,,,I,20221104,,
2118804238,1,20220408,,,,,,,I,20221104,,
2118804238,2,20220328,,,,,,,I,20221104,,
2118804238,3,,,,,,,,I,20221104,,
2118804239,1,20220321,,,,,,,I,20221104,,
2118804239,2,,,,,,,,I,20221104,,
2118804240,1,20220321,,,,,,,I,20221104,,
2118804240,2,,,,,,,,I,20221104,,
2118804241,1,20220408,,,,,,,I,20221104,,
2118804241,2,20220328,,,,,,,I,20221104,,
2118804241,3,,,,,,,,I,20221104,,
2118804242,1,,,,,,,,I,20221104,,
2118804243,1,20220321,,,,,,,I,20221104,,
2118804243,2,,,,,,,,I,20221104,,
2118804244,1,20220321,,,,,,,I,20221104,,
2118804244,2,,,,,,,,I,20221104,,
2118804245,1,,,,,,,,I,20221104,,
2118804246,1,,,,,,,,I,20221104,,
2118804247,1,20220408,,,,,,,I,20221104,,
2118804247,2,20220328,,,,,,,I,20221104,,
2118804247,3,,,,,,,,I,20221104,,
2118804248,1,,,,,,,,I,20221104,,
2118804249,1,20220408,,,,,,,I,20221104,,
2118804249,2,20220328,,,,,,,I,20221104,,
2118804249,3,,,,,,,,I,20221104,,
2118804250,1,20220408,,,,,,,I,20221104,,
2118804250,2,20220328,,,,,,,I,20221104,,
2118804250,3,,,,,,,,I,20221104,,
2118804251,1,20220408,,,,,,,I,20221104,,
2118804251,2,20220328,,,,,,,I,20221104,,
2118804251,3,,,,,,,,I,20221104,,
2118804252,1,20220408,서울경제,20211220,"文, 내년 경제정책 보고받아...'위기극복 모범, 선도형 경제' 논의",,,,I,20221104,,
2118804252,2,20220328,서울경제,20211220,"文, 내년 경제정책 보고받아...'위기극복 모범, 선도형 경제' 논의",,,,I,20221104,,
2118804252,3,,,,,,,,I,20221104,,
2118804253,1,20220321,,,,,,,I,20221104,,
2118804253,2,,,,,,,,I,20221104,,
2118804254,1,20220321,,,,,,,I,20221104,,
2118804254,2,,,,,,,,I,20221104,,
2118804255,1,20220408,,,,,,,I,20221104,,
2118804255,2,20220328,,,,,,,I,20221104,,
2118804255,3,,,,,,,,I,20221104,,
2118804256,1,20220408,인더뉴스,20201105,정승환 레드타이 대표 “이젠 콘텐主 시대”...국내 첫 AI 호텔 오픈한다,,,,I,20221104,,
2118804256,2,20220328,인더뉴스,20201105,정승환 레드타이 대표 “이젠 콘텐主 시대”...국내 첫 AI 호텔 오픈한다,,,,I,20221104,,
2118804256,3,,,,,,,,I,20221104,,
2118804257,1,20220321,,,,,,,I,20221104,,
2118804257,2,,,,,,,,I,20221104,,
2118804258,1,20220321,,,,,,,I,20221104,,
2118804258,2,,,,,,,,I,20221104,,
2118804259,1,,,,,,,,I,20221104,,
2118804260,1,20220408,,,,,,,I,20221104,,
2118804260,2,20220328,,,,,,,I,20221104,,
2118804260,3,,,,,,,,I,20221104,,
2118804261,1,,,,,,,,I,20221104,,
2118804262,1,20220321,,,,,,,I,20221104,,
2118804262,2,,,,,,,,I,20221104,,
2118804263,1,20220321,,,,,,,I,20221104,,
2118804263,2,,,,,,,,I,20221104,,
2118804264,1,20220408,,,,,,,I,20221104,,
2118804264,2,20220328,,,,,,,I,20221104,,
2118804264,3,,,,,,,,I,20221104,,
2118804265,1,20220408,,,,,,,I,20221104,,
2118804265,2,20220328,,,,,,,I,20221104,,
2118804265,3,,,,,,,,I,20221104,,
2118804266,1,20220321,,,,,,,I,20221104,,
2118804266,2,,,,,,,,I,20221104,,
2118804267,1,20220321,,,,,,,I,20221104,,
2118804267,2,,,,,,,,I,20221104,,
2118804268,1,20220321,,,,,,,I,20221104,,
2118804268,2,,,,,,,,I,20221104,,
2118804269,1,20220408,,,,,,,I,20221104,,
2118804269,2,20220328,,,,,,,I,20221104,,
2118804269,3,,,,,,,,I,20221104,,
2118804270,1,20220408,,,,,,,I,20221104,,
2118804270,2,20220328,,,,,,,I,20221104,,
2118804270,3,,,,,,,,I,20221104,,
2118804271,1,20220408,,,,,,,I,20221104,,
2118804271,2,20220328,,,,,,,I,20221104,,
2118804271,3,,,,,,,,I,20221104,,
2118804272,1,20220408,,,,,,,I,20221104,,
2118804272,2,20220328,,,,,,,I,20221104,,
2118804272,3,,,,,,,,I,20221104,,
2118804273,1,20220321,,,,,,,I,20221104,,
2118804273,2,,,,,,,,I,20221104,,
2118804274,1,20220321,,,,,,,I,20221104,,
2118804274,2,,,,,,,,I,20221104,,
2118804275,1,20220321,,,,,,,I,20221104,,
2118804275,2,,,,,,,,I,20221104,,
2118804276,1,20220321,,,,,,,I,20221104,,
2118804276,2,,,,,,,,I,20221104,,
2118804277,1,20220408,,,,,,,I,20221104,,
2118804277,2,20220328,,,,,,,I,20221104,,
2118804277,3,,,,,,,,I,20221104,,
2118804278,1,20220321,,,,,,,I,20221104,,
2118804278,2,,,,,,,,I,20221104,,
2118804279,1,20220408,,,,,,,I,20221104,,
2118804279,2,20220328,,,,,,,I,20221104,,
2118804279,3,,,,,,,,I,20221104,,
2118804280,1,20220321,,,,,,,I,20221104,,
2118804280,2,,,,,,,,I,20221104,,
2118804281,1,20220408,,,,,,,I,20221104,,
2118804281,2,20220328,,,,,,,I,20221104,,
2118804281,3,,,,,,,,I,20221104,,
2118804282,1,,,,,,,,I,20221104,,
2118804283,1,,,,,,,,I,20221104,,
2118804284,1,20220408,,,,,,,I,20221104,,
2118804284,2,20220328,,,,,,,I,20221104,,
2118804284,3,,,,,,,,I,20221104,,
2118804285,1,20220321,,,,,,,I,20221104,,
2118804285,2,,,,,,,,I,20221104,,
2118804286,1,20220408,,,,,,,I,20221104,,
2118804286,2,20220328,,,,,,,I,20221104,,
2118804286,3,,,,,,,,I,20221104,,
2118804287,1,20220408,,,,,,,I,20221104,,
2118804287,2,20220328,,,,,,,I,20221104,,
2118804287,3,,,,,,,,I,20221104,,
2118804288,1,20220408,아시아에이,20210827,"[A 게임가 소식] 넷마블, '마블 퓨처 레볼루션: 월드 오케스트라' 진행 外",,,,I,20221104,,
2118804288,2,20220328,아시아에이,20210827,"[A 게임가 소식] 넷마블, '마블 퓨처 레볼루션: 월드 오케스트라' 진행 外",,,,I,20221104,,
2118804288,3,,,,,,,,I,20221104,,
2118804289,1,20220321,,,,,,,I,20221104,,
2118804289,2,,,,,,,,I,20221104,,
2120304290,1,20220408,,,,,,,I,20221104,,
2120304290,2,20220328,,,,,,,I,20221104,,
2120304290,3,,,,,,,,I,20221104,,
2122004291,1,20220408,,,,,,,I,20221104,,
2122004291,2,20220328,,,,,,,I,20221104,,
2122004291,3,,,,,,,,I,20221104,,
2122504292,1,20220408,,,,,,,I,20221104,,
2122504292,2,20220328,,,,,,,I,20221104,,
2122504292,3,,,,,,,,I,20221104,,
2128104293,1,20220321,,,,,,,I,20221104,,
2128104293,2,,,,,,,,I,20221104,,
2128104294,1,20220408,,,,,,,I,20221104,,
2128104294,2,20220328,,,,,,,I,20221104,,
2128104294,3,,,,,,,,I,20221104,,
2128104295,1,20220408,,,,,,,I,20221104,,
2128104295,2,20220328,,,,,,,I,20221104,,
2128104295,3,,,,,,,,I,20221104,,
2128104296,1,20220321,,,,,,,I,20221104,,
2128104296,2,,,,,,,,I,20221104,,
2128104297,1,20220321,,,,,,,I,20221104,,
2128104297,2,,,,,,,,I,20221104,,
2128104298,1,20220321,,,,,,,I,20221104,,
2128104298,2,,,,,,,,I,20221104,,
2128104299,1,20220408,로봇신문,20181025,한양대 '인공지능 협동로봇 사업단' 개소식 열려,,,,I,20221104,,
2128104299,2,20220328,로봇신문,20181025,한양대 '인공지능 협동로봇 사업단' 개소식 열려,,,,I,20221104,,
2128104299,3,,,,,,,,I,20221104,,
2128104300,1,20220408,,,,,,,I,20221104,,
2128104300,2,20220328,,,,,,,I,20221104,,
2128104300,3,,,,,,,,I,20221104,,
2128104301,1,20220408,한국경제,20191212,"(주)한국보원바이오, 2019 대한민국 상생발전 대상 수상",,,,I,20221104,,
2128104301,2,20220328,한국경제,20191212,"(주)한국보원바이오, 2019 대한민국 상생발전 대상 수상",,,,I,20221104,,
2128104301,3,,,,,,,,I,20221104,,
2128104302,1,20220408,,,,,,,I,20221104,,
2128104302,2,20220328,,,,,,,I,20221104,,
2128104302,3,,,,,,,,I,20221104,,
2128104303,1,20220408,,,,,,,I,20221104,,
2128104303,2,20220328,,,,,,,I,20221104,,
2128104303,3,,,,,,,,I,20221104,,
2128104304,1,20220408,,,,,,,I,20221104,,
2128104304,2,20220328,,,,,,,I,20221104,,
2128104304,3,,,,,,,,I,20221104,,
2128104305,1,20220408,세정신문,20220303,"국세청, 제56회 납세자의 날 모범납세자 1천6명 공개",,,,I,20221104,,
2128104305,2,20220328,세정신문,20220303,"국세청, 제56회 납세자의 날 모범납세자 1천6명 공개",,,,I,20221104,,
2128104305,3,,,,,,,,I,20221104,,
2128104306,1,,,,,,,,I,20221104,,
2128104307,1,,,,,,,,I,20221104,,
2128104308,1,20220321,,,,,,,I,20221104,,
2128104308,2,,,,,,,,I,20221104,,
2128104309,1,20220408,,,,,,,I,20221104,,
2128104309,2,20220328,,,,,,,I,20221104,,
2128104309,3,,,,,,,,I,20221104,,
2128104310,1,20220321,,,,,,,I,20221104,,
2128104310,2,,,,,,,,I,20221104,,
2128104311,1,20220321,,,,,,,I,20221104,,
2128104311,2,,,,,,,,I,20221104,,
2128104312,1,20220408,,,,,,,I,20221104,,
2128104312,2,20220328,,,,,,,I,20221104,,
2128104312,3,,,,,,,,I,20221104,,
2128104313,1,20220321,,,,,,,I,20221104,,
2128104313,2,,,,,,,,I,20221104,,
2128104314,1,,,,,,,,I,20221104,,
2128104315,1,20220408,,,,,,,I,20221104,,
2128104315,2,20220328,,,,,,,I,20221104,,
2128104315,3,,,,,,,,I,20221104,,
2128104316,1,20220408,,,,,,,I,20221104,,
2128104316,2,20220328,,,,,,,I,20221104,,
2128104316,3,,,,,,,,I,20221104,,
2128104317,1,20220408,,,,,,,I,20221104,,
2128104317,2,20220328,,,,,,,I,20221104,,
2128104317,3,,,,,,,,I,20221104,,
2128104318,1,20220321,,,,,,,I,20221104,,
2128104318,2,,,,,,,,I,20221104,,
2128104319,1,20220408,,,,,,,I,20221104,,
2128104319,2,20220328,,,,,,,I,20221104,,
2128104319,3,,,,,,,,I,20221104,,
2128104320,1,20220408,,,,,,,I,20221104,,
2128104320,2,20220328,,,,,,,I,20221104,,
2128104320,3,,,,,,,,I,20221104,,
2128104321,1,20220408,,,,,,,I,20221104,,
2128104321,2,20220328,,,,,,,I,20221104,,
2128104321,3,,,,,,,,I,20221104,,
2128204322,1,20220408,국방일보,20211028,"""콜롬비아 참전용사에게 감사 마음 전하고 싶었어요""",,,,I,20221104,,
2128204322,2,20220328,국방일보,20211028,"""콜롬비아 참전용사에게 감사 마음 전하고 싶었어요""",,,,I,20221104,,
2128204322,3,,,,,,,,I,20221104,,
2128504323,1,20220408,,,,,,,I,20221104,,
2128504323,2,20220328,,,,,,,I,20221104,,
2128504323,3,,,,,,,,I,20221104,,
2128504324,1,20220321,,,,,,,I,20221104,,
2128504324,2,,,,,,,,I,20221104,,
2128604325,1,20220408,,,,,,,I,20221104,,
2128604325,2,20220328,,,,,,,I,20221104,,
2128604325,3,,,,,,,,I,20221104,,
2128604326,1,20220408,,,,,,,I,20221104,,
2128604326,2,20220328,,,,,,,I,20221104,,
2128604326,3,,,,,,,,I,20221104,,
2128604327,1,20220408,,,,,,,I,20221104,,
2128604327,2,20220328,,,,,,,I,20221104,,
2128604327,3,,,,,,,,I,20221104,,
2128604328,1,20220408,,,,,,,I,20221104,,
2128604328,2,20220328,,,,,,,I,20221104,,
2128604328,3,,,,,,,,I,20221104,,
2129504329,1,20220321,,,,,,,I,20221104,,
2129504329,2,,,,,,,,I,20221104,,
2130204330,1,20220408,블록체인밸리,20200224,"[24일 낙찰/계약 동향] 횡성호수길 놀이공원 조성공사 실시설계용역, 2020년 소나무재선충병 긴급방제사업 감리용역(사천정동지구), 군포옥천초 2020년 소방안전관리용역 계약外 낙찰/계약 동향",,,,I,20221104,,
2130204330,2,20220328,블록체인밸리,20200224,"[24일 낙찰/계약 동향] 횡성호수길 놀이공원 조성공사 실시설계용역, 2020년 소나무재선충병 긴급방제사업 감리용역(사천정동지구), 군포옥천초 2020년 소방안전관리용역 계약外 낙찰/계약 동향",,,,I,20221104,,
